,Date,Open,High,Low,Close
37,2017-08-18 17:00:00,299.21,299.21,293.18,295.53
38,2017-08-18 18:00:00,297.2,298.25,289.75,289.75
39,2017-08-18 19:00:00,289.75,295.6,288.85,293.83
40,2017-08-18 20:00:00,295.46,295.46,288.49,291.87
41,2017-08-18 21:00:00,291.3,291.52,285.0,286.3
42,2017-08-18 22:00:00,288.01,294.19,284.02,293.74
43,2017-08-18 23:00:00,293.74,294.18,289.97,293.96
44,2017-08-19 00:00:00,293.96,297.15,293.31,295.44
45,2017-08-19 01:00:00,297.15,298.2,294.24,297.19
46,2017-08-19 02:00:00,297.19,299.84,296.56,299.84
47,2017-08-19 03:00:00,298.64,298.64,292.83,293.22
48,2017-08-19 04:00:00,294.69,297.19,291.87,291.87
49,2017-08-19 05:00:00,291.87,299.9,291.87,293.23
50,2017-08-19 06:00:00,293.23,295.56,289.02,289.02
51,2017-08-19 07:00:00,289.02,292.17,287.01,290.16
52,2017-08-19 08:00:00,290.16,290.16,287.0,288.4
53,2017-08-19 09:00:00,287.66,293.17,287.66,290.3
54,2017-08-19 10:00:00,291.36,292.22,285.15,287.14
55,2017-08-19 11:00:00,287.15,287.15,278.0,282.58
56,2017-08-19 12:00:00,281.39,290.85,279.75,290.85
57,2017-08-19 13:00:00,290.85,290.85,286.36,286.36
58,2017-08-19 14:00:00,286.36,288.64,283.0,283.0
59,2017-08-19 15:00:00,283.88,288.64,283.01,288.64
60,2017-08-19 16:00:00,288.64,289.89,286.12,286.14
61,2017-08-19 17:00:00,286.14,293.15,284.16,293.15
62,2017-08-19 18:00:00,293.15,295.0,290.6,295.0
63,2017-08-19 19:00:00,295.0,295.0,292.63,293.31
64,2017-08-19 20:00:00,293.31,293.31,288.8,290.31
65,2017-08-19 21:00:00,290.31,293.25,289.9,293.25
66,2017-08-19 22:00:00,293.25,294.9,290.91,290.91
67,2017-08-19 23:00:00,290.91,290.91,290.91,290.91
68,2017-08-20 00:00:00,290.91,292.42,286.91,287.0
69,2017-08-20 01:00:00,287.0,290.87,285.96,289.94
70,2017-08-20 02:00:00,289.94,292.42,289.94,292.42
71,2017-08-20 03:00:00,292.42,292.42,289.47,292.41
72,2017-08-20 04:00:00,292.41,292.41,287.97,288.3
73,2017-08-20 05:00:00,288.3,293.15,285.39,292.17
74,2017-08-20 06:00:00,292.17,293.15,290.01,293.12
75,2017-08-20 07:00:00,292.5,295.56,290.5,292.08
76,2017-08-20 08:00:00,295.56,295.98,282.85,295.98
77,2017-08-20 09:00:00,295.98,295.98,292.59,295.96
78,2017-08-20 10:00:00,295.96,296.89,294.27,295.51
79,2017-08-20 11:00:00,295.51,295.51,292.59,295.0
80,2017-08-20 12:00:00,295.0,296.92,294.29,296.92
81,2017-08-20 13:00:00,296.39,296.39,292.28,293.41
82,2017-08-20 14:00:00,293.41,294.25,293.41,294.25
83,2017-08-20 15:00:00,294.25,295.16,294.25,295.1
84,2017-08-20 16:00:00,295.1,297.92,293.77,296.46
85,2017-08-20 17:00:00,296.46,298.79,293.63,296.88
86,2017-08-20 18:00:00,297.09,300.53,295.89,298.57
87,2017-08-20 19:00:00,298.57,298.57,296.19,297.88
88,2017-08-20 20:00:00,297.87,297.88,295.39,297.27
89,2017-08-20 21:00:00,296.86,298.3,296.19,298.13
90,2017-08-20 22:00:00,298.13,299.52,298.01,298.19
91,2017-08-20 23:00:00,298.19,300.53,297.19,299.1
92,2017-08-21 00:00:00,299.1,300.9,295.76,300.7
93,2017-08-21 01:00:00,300.7,300.7,295.61,299.0
94,2017-08-21 02:00:00,299.0,299.0,294.6,297.51
95,2017-08-21 03:00:00,299.0,299.85,297.24,299.85
96,2017-08-21 04:00:00,299.85,304.83,299.85,303.91
97,2017-08-21 05:00:00,303.91,314.28,303.91,314.05
98,2017-08-21 06:00:00,314.05,329.49,313.28,321.79
99,2017-08-21 07:00:00,319.28,325.3,314.23,318.5
100,2017-08-21 08:00:00,318.5,324.3,314.49,318.72
101,2017-08-21 09:00:00,318.72,318.72,314.98,317.29
102,2017-08-21 10:00:00,318.4,325.3,316.77,321.21
103,2017-08-21 11:00:00,321.21,333.66,312.6,331.53
104,2017-08-21 12:00:00,328.68,331.3,325.93,331.3
105,2017-08-21 13:00:00,331.3,346.52,329.41,346.52
106,2017-08-21 14:00:00,345.31,345.31,328.68,334.17
107,2017-08-21 15:00:00,334.17,338.34,329.47,334.94
108,2017-08-21 16:00:00,334.94,338.34,334.02,338.33
109,2017-08-21 17:00:00,338.33,342.72,332.13,332.33
110,2017-08-21 18:00:00,332.12,333.63,316.82,316.82
111,2017-08-21 19:00:00,328.47,332.33,328.46,329.71
112,2017-08-21 20:00:00,332.27,332.27,320.88,325.28
113,2017-08-21 21:00:00,325.28,326.8,318.42,326.79
114,2017-08-21 22:00:00,325.78,325.78,318.45,318.45
115,2017-08-21 23:00:00,318.45,323.29,317.05,323.29
116,2017-08-22 00:00:00,323.29,330.41,319.53,323.04
117,2017-08-22 01:00:00,323.04,325.07,303.95,309.97
118,2017-08-22 02:00:00,309.97,315.2,301.4,312.99
119,2017-08-22 03:00:00,312.99,317.68,280.0,280.0
120,2017-08-22 04:00:00,303.0,309.03,283.64,287.0
121,2017-08-22 05:00:00,287.0,303.0,279.96,279.96
122,2017-08-22 06:00:00,279.96,310.24,279.96,305.37
123,2017-08-22 07:00:00,305.37,305.37,295.27,300.35
124,2017-08-22 08:00:00,300.35,302.26,296.0,299.82
125,2017-08-22 09:00:00,301.09,310.24,300.3,308.33
126,2017-08-22 10:00:00,308.33,313.16,305.4,310.24
127,2017-08-22 11:00:00,309.24,312.73,307.01,308.03
128,2017-08-22 12:00:00,311.16,311.23,304.53,311.23
129,2017-08-22 13:00:00,306.66,310.24,306.65,307.08
130,2017-08-22 14:00:00,308.22,309.53,301.48,305.48
131,2017-08-22 15:00:00,304.88,309.85,304.88,308.39
132,2017-08-22 16:00:00,305.08,320.24,305.08,317.74
133,2017-08-22 17:00:00,317.74,320.76,312.0,312.07
134,2017-08-22 18:00:00,313.99,315.25,309.6,310.77
135,2017-08-22 19:00:00,310.77,314.83,307.03,307.03
136,2017-08-22 20:00:00,307.03,312.0,305.66,310.19
137,2017-08-22 21:00:00,310.27,311.99,305.08,309.16
138,2017-08-22 22:00:00,309.16,313.1,309.16,310.61
139,2017-08-22 23:00:00,310.61,313.99,306.9,309.8
140,2017-08-23 00:00:00,312.25,313.99,309.41,312.45
141,2017-08-23 01:00:00,310.56,314.8,310.56,312.67
142,2017-08-23 02:00:00,314.8,316.27,312.94,314.15
143,2017-08-23 03:00:00,314.15,319.78,312.98,317.26
144,2017-08-23 04:00:00,315.45,324.99,315.45,323.0
145,2017-08-23 05:00:00,320.73,323.0,316.51,316.74
146,2017-08-23 06:00:00,316.74,323.29,315.36,322.1
147,2017-08-23 07:00:00,319.77,323.3,318.04,319.06
148,2017-08-23 08:00:00,323.19,323.19,318.02,322.07
149,2017-08-23 09:00:00,319.74,323.29,319.74,320.74
150,2017-08-23 10:00:00,320.74,324.21,319.73,319.74
151,2017-08-23 11:00:00,319.74,322.35,319.08,319.2
152,2017-08-23 12:00:00,319.2,322.0,313.75,316.96
153,2017-08-23 13:00:00,316.96,318.96,314.5,316.0
154,2017-08-23 14:00:00,316.0,318.29,313.81,318.29
155,2017-08-23 15:00:00,318.29,319.32,315.53,319.2
156,2017-08-23 16:00:00,319.2,319.2,316.12,318.85
157,2017-08-23 17:00:00,317.73,320.32,317.19,318.47
158,2017-08-23 18:00:00,318.48,321.29,318.25,318.3
159,2017-08-23 19:00:00,318.3,322.34,316.73,318.57
160,2017-08-23 20:00:00,318.57,318.84,312.05,313.75
161,2017-08-23 21:00:00,314.74,318.47,314.66,316.68
162,2017-08-23 22:00:00,316.68,318.62,313.78,316.74
163,2017-08-23 23:00:00,316.74,319.47,315.45,315.74
164,2017-08-24 00:00:00,315.74,318.45,314.4,317.44
165,2017-08-24 01:00:00,315.52,318.45,314.03,315.08
166,2017-08-24 02:00:00,315.08,318.44,314.06,315.05
167,2017-08-24 03:00:00,315.04,318.44,315.04,315.22
168,2017-08-24 04:00:00,315.22,319.47,314.31,316.45
169,2017-08-24 05:00:00,316.46,320.55,316.14,318.0
170,2017-08-24 06:00:00,317.74,320.53,316.15,320.53
171,2017-08-24 07:00:00,318.02,321.14,317.53,318.54
172,2017-08-24 08:00:00,318.54,321.07,318.54,320.32
173,2017-08-24 09:00:00,320.32,322.0,318.53,318.75
174,2017-08-24 10:00:00,318.75,321.3,316.66,317.02
175,2017-08-24 11:00:00,317.02,323.61,316.14,323.61
176,2017-08-24 12:00:00,321.53,328.04,317.9,322.0
177,2017-08-24 13:00:00,319.01,325.37,318.97,324.8
178,2017-08-24 14:00:00,321.3,326.79,320.84,320.84
179,2017-08-24 15:00:00,320.84,323.98,320.84,321.2
180,2017-08-24 16:00:00,321.2,323.68,319.01,322.0
181,2017-08-24 17:00:00,322.0,323.54,318.97,322.45
182,2017-08-24 18:00:00,322.45,323.79,320.17,322.76
183,2017-08-24 19:00:00,322.76,325.35,321.22,321.23
184,2017-08-24 20:00:00,321.23,324.0,318.97,320.04
185,2017-08-24 21:00:00,320.04,322.29,318.97,321.21
186,2017-08-24 22:00:00,321.21,326.33,319.83,323.72
187,2017-08-24 23:00:00,323.72,326.25,322.3,323.42
188,2017-08-25 00:00:00,326.33,327.8,323.42,325.54
189,2017-08-25 01:00:00,325.54,328.82,324.41,328.81
190,2017-08-25 02:00:00,328.81,328.81,324.48,328.19
191,2017-08-25 03:00:00,328.19,330.44,325.4,326.55
192,2017-08-25 04:00:00,326.55,331.35,326.55,331.35
193,2017-08-25 05:00:00,331.35,335.0,329.18,331.73
194,2017-08-25 06:00:00,331.73,333.31,328.69,330.17
195,2017-08-25 07:00:00,330.17,334.34,330.17,330.29
196,2017-08-25 08:00:00,330.29,334.19,329.86,334.17
197,2017-08-25 09:00:00,334.17,335.41,331.09,331.09
198,2017-08-25 10:00:00,330.11,333.42,327.69,329.78
199,2017-08-25 11:00:00,331.69,331.69,327.4,331.26
200,2017-08-25 12:00:00,331.26,333.5,329.67,330.7
201,2017-08-25 13:00:00,330.7,334.74,330.68,332.0
202,2017-08-25 14:00:00,332.89,333.68,330.67,331.95
203,2017-08-25 15:00:00,331.95,335.33,330.68,333.15
204,2017-08-25 16:00:00,333.15,338.28,333.15,334.77
205,2017-08-25 17:00:00,337.0,337.0,331.88,332.01
206,2017-08-25 18:00:00,333.2,336.38,331.88,333.27
207,2017-08-25 19:00:00,333.27,335.1,325.42,328.71
208,2017-08-25 20:00:00,326.5,330.99,324.9,330.98
209,2017-08-25 21:00:00,327.8,332.26,326.77,330.18
210,2017-08-25 22:00:00,330.18,332.26,326.99,328.6
211,2017-08-25 23:00:00,328.61,330.99,326.25,327.24
212,2017-08-26 00:00:00,327.24,332.27,327.24,328.26
213,2017-08-26 01:00:00,328.26,330.89,325.02,325.39
214,2017-08-26 02:00:00,325.39,328.02,323.41,324.72
215,2017-08-26 03:00:00,324.72,328.01,323.46,323.46
216,2017-08-26 04:00:00,323.46,326.74,323.46,324.72
217,2017-08-26 05:00:00,323.56,326.86,323.55,326.23
218,2017-08-26 06:00:00,328.68,328.68,324.06,326.19
219,2017-08-26 07:00:00,326.19,328.91,325.17,327.9
220,2017-08-26 08:00:00,327.9,330.73,327.58,328.82
221,2017-08-26 09:00:00,330.63,330.89,326.69,327.69
222,2017-08-26 10:00:00,327.69,330.89,327.69,327.89
223,2017-08-26 11:00:00,327.89,331.25,326.69,327.89
224,2017-08-26 12:00:00,328.25,330.11,325.1,330.11
225,2017-08-26 13:00:00,326.14,332.26,324.06,330.98
226,2017-08-26 14:00:00,330.98,335.44,329.83,332.34
227,2017-08-26 15:00:00,332.34,334.16,327.0,327.0
228,2017-08-26 16:00:00,327.0,330.38,326.7,330.38
229,2017-08-26 17:00:00,330.38,332.11,327.37,331.04
230,2017-08-26 18:00:00,332.1,332.1,327.03,328.08
231,2017-08-26 19:00:00,329.78,334.17,328.88,331.19
232,2017-08-26 20:00:00,331.18,334.17,330.18,331.12
233,2017-08-26 21:00:00,331.12,334.16,330.49,334.16
234,2017-08-26 22:00:00,330.51,332.93,329.33,330.6
235,2017-08-26 23:00:00,330.6,334.17,330.6,330.79
236,2017-08-27 00:00:00,332.18,336.55,330.79,334.37
237,2017-08-27 01:00:00,336.54,336.55,331.98,334.47
238,2017-08-27 02:00:00,334.47,338.28,333.12,333.12
239,2017-08-27 03:00:00,333.96,335.99,331.49,331.62
240,2017-08-27 04:00:00,331.62,338.29,331.49,334.84
241,2017-08-27 05:00:00,337.52,337.52,331.87,335.0
242,2017-08-27 06:00:00,335.0,336.36,332.74,333.77
243,2017-08-27 07:00:00,333.77,336.0,332.77,332.77
244,2017-08-27 08:00:00,332.77,334.7,331.61,334.48
245,2017-08-27 09:00:00,334.48,336.25,330.73,336.25
246,2017-08-27 10:00:00,334.88,337.53,332.28,337.53
247,2017-08-27 11:00:00,337.53,337.53,333.68,333.94
248,2017-08-27 12:00:00,333.93,336.9,331.88,333.57
249,2017-08-27 13:00:00,336.99,336.99,333.52,335.6
250,2017-08-27 14:00:00,333.61,336.99,332.21,332.21
251,2017-08-27 15:00:00,333.96,336.49,332.21,334.67
252,2017-08-27 16:00:00,335.04,336.49,332.97,334.83
253,2017-08-27 17:00:00,336.5,339.14,334.68,337.56
254,2017-08-27 18:00:00,337.56,340.28,336.02,340.26
255,2017-08-27 19:00:00,340.24,341.43,337.12,339.64
256,2017-08-27 20:00:00,341.47,341.47,337.12,340.36
257,2017-08-27 21:00:00,340.36,341.47,337.13,338.66
258,2017-08-27 22:00:00,338.66,341.43,338.46,338.81
259,2017-08-27 23:00:00,338.81,348.13,338.81,348.13
260,2017-08-28 00:00:00,348.13,351.0,345.83,345.87
261,2017-08-28 01:00:00,345.87,348.0,343.57,347.87
262,2017-08-28 02:00:00,347.87,350.85,344.18,350.84
263,2017-08-28 03:00:00,350.84,350.84,343.44,343.44
264,2017-08-28 04:00:00,343.43,343.69,333.19,338.54
265,2017-08-28 05:00:00,338.54,340.09,333.79,336.01
266,2017-08-28 06:00:00,336.01,340.18,336.01,338.26
267,2017-08-28 07:00:00,338.26,341.33,336.65,338.77
268,2017-08-28 08:00:00,338.77,341.92,338.31,339.5
269,2017-08-28 09:00:00,339.5,340.51,336.54,340.48
270,2017-08-28 10:00:00,340.48,340.5,337.13,339.81
271,2017-08-28 11:00:00,339.81,342.86,338.77,341.9
272,2017-08-28 12:00:00,341.9,344.86,339.34,341.76
273,2017-08-28 13:00:00,341.76,346.19,341.64,341.96
274,2017-08-28 14:00:00,342.19,345.18,341.65,342.95
275,2017-08-28 15:00:00,342.95,345.89,341.83,341.83
276,2017-08-28 16:00:00,341.83,345.88,340.66,343.2
277,2017-08-28 17:00:00,343.38,344.78,340.49,340.49
278,2017-08-28 18:00:00,340.49,345.69,340.49,345.0
279,2017-08-28 19:00:00,344.82,347.42,343.37,344.3
280,2017-08-28 20:00:00,344.3,346.2,342.2,342.29
281,2017-08-28 21:00:00,342.4,346.51,342.16,346.51
282,2017-08-28 22:00:00,346.42,348.49,345.31,348.49
283,2017-08-28 23:00:00,348.49,348.49,345.28,346.0
284,2017-08-29 00:00:00,346.0,349.4,346.0,348.98
285,2017-08-29 01:00:00,348.98,351.94,347.06,349.98
286,2017-08-29 02:00:00,349.98,350.99,347.38,348.0
287,2017-08-29 03:00:00,348.0,353.23,348.0,350.03
288,2017-08-29 04:00:00,350.03,351.7,350.02,351.68
289,2017-08-29 05:00:00,351.68,355.0,351.68,355.0
290,2017-08-29 06:00:00,355.0,355.79,350.72,354.93
291,2017-08-29 07:00:00,355.79,360.49,352.32,354.18
292,2017-08-29 08:00:00,354.17,357.49,354.01,355.22
293,2017-08-29 09:00:00,355.22,362.99,355.22,362.99
294,2017-08-29 10:00:00,362.99,367.13,361.07,362.2
295,2017-08-29 11:00:00,365.19,365.19,356.74,356.75
296,2017-08-29 12:00:00,356.75,364.0,356.75,358.42
297,2017-08-29 13:00:00,362.06,365.46,360.0,364.35
298,2017-08-29 14:00:00,364.36,364.36,361.67,362.17
299,2017-08-29 15:00:00,362.17,367.4,362.04,364.57
300,2017-08-29 16:00:00,365.74,369.4,362.79,368.16
301,2017-08-29 17:00:00,368.16,373.66,367.44,370.43
302,2017-08-29 18:00:00,370.43,373.52,367.54,368.9
303,2017-08-29 19:00:00,368.9,373.42,365.65,367.44
304,2017-08-29 20:00:00,367.44,374.13,367.36,370.77
305,2017-08-29 21:00:00,370.77,376.76,370.77,376.76
306,2017-08-29 22:00:00,376.76,377.6,373.52,374.51
307,2017-08-29 23:00:00,374.51,377.49,374.51,374.7
308,2017-08-30 00:00:00,374.7,374.7,367.38,371.6
309,2017-08-30 01:00:00,371.6,376.05,371.0,375.68
310,2017-08-30 02:00:00,373.2,376.88,371.78,374.9
311,2017-08-30 03:00:00,374.9,377.27,371.8,373.0
312,2017-08-30 04:00:00,373.0,380.81,372.92,380.81
313,2017-08-30 05:00:00,380.81,381.13,376.41,381.13
314,2017-08-30 06:00:00,380.81,393.71,380.81,385.5
315,2017-08-30 07:00:00,385.5,392.0,378.14,378.14
316,2017-08-30 08:00:00,378.16,384.33,374.3,377.23
317,2017-08-30 09:00:00,377.23,377.23,365.65,365.65
318,2017-08-30 10:00:00,367.44,376.47,363.95,371.62
319,2017-08-30 11:00:00,371.62,378.99,371.62,375.9
320,2017-08-30 12:00:00,373.01,385.33,371.62,382.01
321,2017-08-30 13:00:00,382.01,382.01,377.8,380.43
322,2017-08-30 14:00:00,380.43,380.7,374.22,376.2
323,2017-08-30 15:00:00,376.2,379.38,376.1,379.38
324,2017-08-30 16:00:00,379.38,383.62,378.72,383.18
325,2017-08-30 17:00:00,383.18,386.89,382.03,384.95
326,2017-08-30 18:00:00,384.95,389.16,382.05,384.66
327,2017-08-30 19:00:00,384.66,387.41,383.38,383.38
328,2017-08-30 20:00:00,383.38,387.29,382.02,385.0
329,2017-08-30 21:00:00,385.0,385.75,380.74,382.0
330,2017-08-30 22:00:00,382.0,385.88,381.99,385.0
331,2017-08-30 23:00:00,385.0,386.25,381.99,385.93
332,2017-08-31 00:00:00,384.64,384.64,380.69,381.98
333,2017-08-31 01:00:00,381.98,384.35,379.42,380.56
334,2017-08-31 02:00:00,380.58,382.6,377.78,382.52
335,2017-08-31 03:00:00,382.6,383.8,381.03,383.51
336,2017-08-31 04:00:00,383.8,385.93,382.47,385.5
337,2017-08-31 05:00:00,385.5,385.91,381.4,382.16
338,2017-08-31 06:00:00,382.16,383.0,379.21,379.99
339,2017-08-31 07:00:00,379.99,383.14,379.99,383.14
340,2017-08-31 08:00:00,383.14,383.41,379.0,381.87
341,2017-08-31 09:00:00,381.96,383.39,378.85,379.2
342,2017-08-31 10:00:00,379.2,383.41,379.2,383.41
343,2017-08-31 11:00:00,383.41,387.42,382.02,387.42
344,2017-08-31 12:00:00,385.82,387.41,383.48,387.41
345,2017-08-31 13:00:00,385.95,389.0,385.95,386.49
346,2017-08-31 14:00:00,386.5,389.36,386.48,386.92
347,2017-08-31 15:00:00,386.92,388.23,383.48,383.76
348,2017-08-31 16:00:00,383.48,387.0,383.47,386.69
349,2017-08-31 17:00:00,386.69,386.81,383.13,385.67
350,2017-08-31 18:00:00,384.51,386.03,383.13,384.06
351,2017-08-31 19:00:00,385.81,386.5,383.19,384.45
352,2017-08-31 20:00:00,384.45,388.25,383.19,384.42
353,2017-08-31 21:00:00,384.42,388.06,384.42,384.42
354,2017-08-31 22:00:00,384.42,388.25,384.42,384.59
355,2017-08-31 23:00:00,384.59,387.79,384.33,384.79
356,2017-09-01 00:00:00,384.79,388.74,384.79,388.74
357,2017-09-01 01:00:00,387.86,393.8,387.53,391.37
358,2017-09-01 02:00:00,391.36,393.98,389.46,390.88
359,2017-09-01 03:00:00,390.88,392.81,390.86,390.86
360,2017-09-01 04:00:00,391.08,394.21,388.97,390.33
361,2017-09-01 05:00:00,387.49,388.99,384.88,384.88
362,2017-09-01 06:00:00,386.7,388.62,383.18,384.52
363,2017-09-01 07:00:00,386.26,390.4,384.0,388.4
364,2017-09-01 08:00:00,389.48,393.07,388.16,389.68
365,2017-09-01 09:00:00,388.95,392.0,387.46,389.14
366,2017-09-01 10:00:00,387.46,389.88,387.46,389.88
367,2017-09-01 11:00:00,389.88,391.9,387.46,389.64
368,2017-09-01 12:00:00,389.56,391.2,387.01,388.8
369,2017-09-01 13:00:00,388.8,391.0,388.8,390.5
370,2017-09-01 14:00:00,390.5,391.06,386.65,388.54
371,2017-09-01 15:00:00,388.39,391.06,385.88,387.01
372,2017-09-01 16:00:00,387.91,391.47,386.05,388.36
373,2017-09-01 17:00:00,390.96,392.29,388.35,392.29
374,2017-09-01 18:00:00,392.29,393.4,388.37,388.37
375,2017-09-01 19:00:00,388.65,391.07,387.11,388.08
376,2017-09-01 20:00:00,388.08,394.02,388.08,388.49
377,2017-09-01 21:00:00,388.59,392.41,388.08,388.13
378,2017-09-01 22:00:00,388.13,394.02,388.1,390.85
379,2017-09-01 23:00:00,390.85,391.4,388.34,388.46
380,2017-09-02 00:00:00,388.46,394.32,388.46,394.32
381,2017-09-02 01:00:00,394.32,394.32,382.72,384.47
382,2017-09-02 02:00:00,384.47,386.93,382.05,382.68
383,2017-09-02 03:00:00,382.89,384.47,373.66,378.52
384,2017-09-02 04:00:00,378.51,379.56,375.71,375.75
385,2017-09-02 05:00:00,375.71,377.5,347.61,347.61
386,2017-09-02 06:00:00,347.61,367.6,347.61,367.6
387,2017-09-02 07:00:00,368.26,373.81,360.92,363.7
388,2017-09-02 08:00:00,363.68,363.68,351.62,355.42
389,2017-09-02 09:00:00,355.42,359.56,351.59,351.6
390,2017-09-02 10:00:00,351.6,360.11,350.42,356.58
391,2017-09-02 11:00:00,358.56,360.1,354.9,357.0
392,2017-09-02 12:00:00,357.27,359.56,350.6,351.92
393,2017-09-02 13:00:00,356.38,357.58,351.92,353.09
394,2017-09-02 14:00:00,353.09,355.76,332.15,335.32
395,2017-09-02 15:00:00,335.32,344.16,327.09,341.72
396,2017-09-02 16:00:00,341.72,342.8,329.74,336.97
397,2017-09-02 17:00:00,336.97,343.88,332.31,341.63
398,2017-09-02 18:00:00,341.63,345.27,339.29,339.29
399,2017-09-02 19:00:00,339.29,341.2,334.93,336.18
400,2017-09-02 20:00:00,336.18,337.85,325.63,325.63
401,2017-09-02 21:00:00,325.63,330.59,320.74,324.0
402,2017-09-02 22:00:00,324.0,340.1,324.0,329.72
403,2017-09-02 23:00:00,329.72,343.15,329.72,343.14
404,2017-09-03 00:00:00,343.14,351.63,343.14,347.8
405,2017-09-03 01:00:00,347.8,352.67,345.62,347.26
406,2017-09-03 02:00:00,347.26,348.24,340.2,347.48
407,2017-09-03 03:00:00,346.52,352.46,345.39,348.85
408,2017-09-03 04:00:00,348.85,358.99,348.84,355.21
409,2017-09-03 05:00:00,353.58,365.73,353.32,363.55
410,2017-09-03 06:00:00,361.66,367.28,356.0,356.01
411,2017-09-03 07:00:00,356.82,360.99,354.0,357.81
412,2017-09-03 08:00:00,356.73,363.45,354.0,356.0
413,2017-09-03 09:00:00,355.5,356.0,343.29,344.0
414,2017-09-03 10:00:00,343.99,349.38,340.26,340.42
415,2017-09-03 11:00:00,339.79,343.17,334.75,336.54
416,2017-09-03 12:00:00,337.69,343.0,330.07,343.0
417,2017-09-03 13:00:00,341.42,347.73,320.08,326.41
418,2017-09-03 14:00:00,325.92,328.83,320.17,325.3
419,2017-09-03 15:00:00,325.0,337.34,321.92,329.34
420,2017-09-03 16:00:00,329.34,337.48,328.3,332.02
421,2017-09-03 17:00:00,332.02,346.38,332.02,343.99
422,2017-09-03 18:00:00,343.99,345.29,337.35,345.29
423,2017-09-03 19:00:00,345.29,345.29,340.33,343.03
424,2017-09-03 20:00:00,343.61,347.68,342.37,342.37
425,2017-09-03 21:00:00,340.43,345.57,337.36,341.71
426,2017-09-03 22:00:00,341.71,346.71,341.12,341.38
427,2017-09-03 23:00:00,341.38,346.65,337.58,341.77
428,2017-09-04 00:00:00,341.77,342.23,333.01,333.09
429,2017-09-04 01:00:00,334.84,337.08,333.17,335.65
430,2017-09-04 02:00:00,335.65,339.77,334.01,335.44
431,2017-09-04 03:00:00,335.44,335.44,328.27,329.62
432,2017-09-04 04:00:00,329.62,339.26,327.35,330.0
433,2017-09-04 05:00:00,330.0,338.0,329.04,334.99
434,2017-09-04 06:00:00,333.07,333.94,329.0,333.3
435,2017-09-04 07:00:00,333.3,335.5,270.38,275.01
436,2017-09-04 08:00:00,293.03,302.37,270.0,302.37
437,2017-09-04 09:00:00,292.46,314.27,282.32,310.11
438,2017-09-04 10:00:00,310.11,314.27,305.1,305.1
439,2017-09-04 11:00:00,301.07,305.08,286.01,289.93
440,2017-09-04 12:00:00,289.93,289.99,276.94,280.03
441,2017-09-04 13:00:00,283.93,298.18,273.26,293.81
442,2017-09-04 14:00:00,293.64,293.64,276.6,277.0
443,2017-09-04 15:00:00,277.0,280.0,267.94,269.54
444,2017-09-04 16:00:00,268.93,275.99,268.93,273.48
445,2017-09-04 17:00:00,274.7,275.5,271.01,271.33
446,2017-09-04 18:00:00,271.33,290.0,271.33,290.0
447,2017-09-04 19:00:00,290.0,302.55,290.0,296.43
448,2017-09-04 20:00:00,296.43,301.94,292.1,301.94
449,2017-09-04 21:00:00,300.0,312.92,292.56,312.92
